name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Andrew Wiggins","Minnesota Timberwolves",2016-01-25,2015,3059319,1610612750,400828554,2,1,48,1,"Cutting Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-01,2016,3059319,1610612750,400899369,3,9,51,1,"Cutting Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-01-08,2017,3059319,1610612750,400975340,3,3,09,1,"Cutting Dunk Shot","2PT Field Goal",1,"Cleveland Cavaliers",-6,11,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-14,2016,3059319,1610612750,400900237,1,9,02,1,"Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-1,-1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,2,0,15,1,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,2,1,51,1,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,3,3.20,"James, LeBron",6.20,21.60
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,2,3,38,1,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,1,1.70,"Love, Kevin",7.10,18.80
"Andrew Wiggins","Minnesota Timberwolves",2018-01-08,2017,3059319,1610612750,400975340,2,3,51,1,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",7,0,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-14,2016,3059319,1610612750,400900237,2,2,50,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",4,8,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-01-08,2017,3059319,1610612750,400975340,1,11,01,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-2,8,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-01-08,2017,3059319,1610612750,400975340,1,2,07,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-3,5,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,1,11,48,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-1,13,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-14,2016,3059319,1610612750,400900237,4,5,55,1,"Driving Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",10,23,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-01,2016,3059319,1610612750,400899369,2,5,58,1,"Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-4,-1,0,0.00,,0.00,0.00
