name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Andrew Wiggins","Minnesota Timberwolves",2016-04-13,2015,3059319,1610612750,400829113,1,2,30,1,"Fadeaway Jump Shot","2PT Field Goal",4,"New Orleans Pelicans",28,36,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-04-07,2015,3059319,1610612750,400829063,2,0,26,1,"Fadeaway Jump Shot","2PT Field Goal",11,"Sacramento Kings",-53,105,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-12-11,2016,3059319,1610612750,400899800,4,1,38,1,"Fadeaway Jump Shot","2PT Field Goal",9,"Golden State Warriors",2,90,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-02-22,2015,3059319,1610612750,400828725,1,4,10,0,"Fadeaway Jump Shot","2PT Field Goal",6,"Boston Celtics",-60,31,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-01-17,2014,3059319,1610612750,400578898,1,0,01,0,"Fadeaway Jump Shot","2PT Field Goal",7,"Denver Nuggets",17,77,0,1.00,"Foye, Randy",2.80,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-03-24,2017,3059319,1610612750,400975834,2,4,34,1,"Fadeaway Jump Shot","2PT Field Goal",12,"Philadelphia 76ers",-39,120,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-04-11,2014,3059319,1610612750,400579484,1,6,40,1,"Fadeaway Jump Shot","2PT Field Goal",7,"Golden State Warriors",4,78,2,4.90,"Thompson, Klay",1.40,9.40
"Andrew Wiggins","Minnesota Timberwolves",2018-02-26,2017,3059319,1610612750,400975652,3,3,52,0,"Fadeaway Jump Shot","2PT Field Goal",5,"Sacramento Kings",-21,52,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-11-13,2017,3059319,1610612750,400974948,1,3,36,0,"Fadeaway Jump Shot","2PT Field Goal",4,"Utah Jazz",25,34,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-04-11,2017,3059319,1610612750,400975971,1,10,53,0,"Floating Jump shot","2PT Field Goal",5,"Denver Nuggets",17,50,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-12-26,2015,3059319,1610612750,400828335,4,5,02,0,"Floating Jump shot","2PT Field Goal",10,"Indiana Pacers",79,70,3,3.40,"George, Paul",4.30,10.70
"Andrew Wiggins","Minnesota Timberwolves",2017-02-08,2016,3059319,1610612750,400900195,2,0,29,1,"Floating Jump shot","2PT Field Goal",7,"Toronto Raptors",-24,70,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-02-08,2016,3059319,1610612750,400900195,3,2,53,1,"Floating Jump shot","2PT Field Goal",9,"Toronto Raptors",-52,80,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-11-30,2016,3059319,1610612750,400899721,1,7,22,0,"Floating Jump shot","2PT Field Goal",4,"New York Knicks",9,41,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-04-05,2017,3059319,1610612750,400975926,3,7,40,0,"Floating Jump shot","2PT Field Goal",7,"Denver Nuggets",-43,64,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-10-24,2017,3059319,1610612750,400974803,3,8,03,1,"Floating Jump shot","2PT Field Goal",7,"Indiana Pacers",-27,71,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-10-25,2017,3059319,1610612750,400974807,4,5,53,1,"Floating Jump shot","2PT Field Goal",7,"Detroit Pistons",-41,68,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2018-01-22,2017,3059319,1610612750,400975441,3,1,20,0,"Floating Jump shot","2PT Field Goal",7,"Los Angeles Clippers",0,73,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-03-04,2016,3059319,1610612750,400900320,3,8,30,1,"Floating Jump shot","2PT Field Goal",6,"San Antonio Spurs",-14,62,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-12-27,2017,3059319,1610612750,400975256,2,1,37,0,"Floating Jump shot","2PT Field Goal",4,"Denver Nuggets",-47,14,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-04-03,2015,3059319,1610612750,400829033,3,10,35,1,"Floating Jump shot","2PT Field Goal",7,"Dallas Mavericks",35,65,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2017-01-28,2016,3059319,1610612750,400900131,1,4,20,0,"Floating Jump shot","2PT Field Goal",10,"Brooklyn Nets",-4,106,0,0.00,,0.00,0.00
