name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,1,3,29,1,"Jump Shot","2PT Field Goal",15,"Cleveland Cavaliers",141,55,1,2.70,"Smith, J.R.",3.00,12.00
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,4,2,49,0,"Jump Shot","2PT Field Goal",21,"Cleveland Cavaliers",73,206,0,2.00,"James, LeBron",4.20,10.70
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,3,3,27,1,"Jump Shot","2PT Field Goal",19,"Cleveland Cavaliers",-111,159,1,1.20,"Shumpert, Iman",3.70,10.30
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,3,2,06,0,"Jump Shot","2PT Field Goal",15,"Cleveland Cavaliers",146,63,0,0.70,"Dellavedova, Matthew",3.30,1.70
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,2,11,19,0,"Jump Shot","2PT Field Goal",21,"Cleveland Cavaliers",-169,127,6,8.10,"James, LeBron",4.40,3.80
"Andrew Wiggins","Minnesota Timberwolves",2014-12-23,2014,3059319,1610612750,400578708,4,3,48,0,"Jump Shot","2PT Field Goal",19,"Cleveland Cavaliers",84,178,0,3.00,"Marion, Shawn",4.80,7.30
"Andrew Wiggins","Minnesota Timberwolves",2015-01-31,2014,3059319,1610612750,400579003,4,3,28,0,"Jump Shot","2PT Field Goal",12,"Cleveland Cavaliers",121,30,1,2.00,"Dellavedova, Matthew",2.00,17.40
"Andrew Wiggins","Minnesota Timberwolves",2014-12-23,2014,3059319,1610612750,400578708,3,1,43,0,"Jump Shot","2PT Field Goal",16,"Cleveland Cavaliers",72,146,1,2.10,"James, LeBron",3.80,13.40
"Andrew Wiggins","Minnesota Timberwolves",2018-02-07,2017,3059319,1610612750,400975553,5,1,25,1,"Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",103,151,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,3,1,03,1,"Jump Shot","2PT Field Goal",20,"Cleveland Cavaliers",-70,193,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,1,8,40,1,"Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",114,134,0,0.00,,0.00,0.00
